Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-5285.76,72.38855158103387,-5462.0,-5088.0,8891.88,36.19427579051693,8793,8980,110.57489500846714,86.33731430235945,87.1929313525585
Traditional SA,-5400.26,69.50778661416287,-5562.0,-5248.0,8949.13,34.75389330708144,8873,9030,96.42925298307091,86.89319351393338,87.678415380134
