Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-5277.06,73.90017861954055,-5458.0,-5098.0,8887.53,36.950089309770284,8798,8978,110.52134301746264,86.2950771919604,87.17351199145548
Traditional SA,-5389.16,75.61543757725667,-5598.0,-5222.0,8943.58,37.807718788628335,8860,9048,97.61416400317103,86.83930478687252,87.85318963006117
