Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-130.22,102.22559170775193,-424.0,86.0,6314.11,51.112795853875966,6206,6461,39.35348000144586,61.307991067093894,62.73424604330518
Traditional SA,-154.88,100.33117960036151,-460.0,68.0,6326.44,50.16558980018077,6215,6479,38.874644993338734,61.42771142829401,62.90902029323235
