Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-108.92,110.25512958588367,-424.0,128.0,6303.46,55.12756479294183,6185,6461,40.87960300967097,61.20458296922031,62.73424604330518
Traditional SA,-141.98,110.18257393980231,-418.0,182.0,6319.99,55.09128696990115,6158,6458,40.490168002434075,61.36508398873677,62.70511700165065
