Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-4383.26,76.88102756857506,-4620.0,-4212.0,8440.63,38.44051378428754,8355,8559,111.20045900577679,81.95582095349062,83.10515584037284
Traditional SA,-4710.56,81.59121521340396,-4862.0,-4534.0,8604.28,40.79560760670197,8516,8680,97.58486598031595,83.54481017574523,84.28002718710555
