Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6636.002,37.87975707419466,-6724.0,-6548.0,13313.001,18.93987853709733,13269.0,13357.0,1907.935232999269,99.65567033460589,99.98502881952241
Traditional SA,-5347.52,76.0827549448625,-5622.0,-5128.0,12668.76,38.04137747243125,12559.0,12806.0,50.728568204212934,94.83314619357736,95.86046859794895
