Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3282.542,19.170765138616666,-3322.0,-3208.0,6636.271,9.585382569308331,6599.0,6656.0,1036.026554708369,99.68861348955986,99.9849782184167
Traditional SA,-2914.688,47.65314948668135,-3042.0,-2768.0,6452.344,23.826574743340675,6379.0,6516.0,45.58314760355279,96.92570226828903,97.88192879675529
