Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-6636.172,38.517352141599766,-6726.0,-6492.0,13313.086,19.258676070799883,13241.0,13358.0,1847.0272101997398,99.65630660977617,99.99251440976121
Traditional SA,-5344.13,81.54181197398056,-5584.0,-5080.0,12667.065,40.770905986990286,12535.0,12787.0,55.68601729348302,94.82045811812262,95.71824238341193
