Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-10940.986,36.19944480237232,-11054.0,-10814.0,14044.493,18.09972240118616,13981.0,14101.0,73240.52115669522,98.98853256272908,99.38680575133915
Traditional SA,-5768.894,97.22483614797198,-6082.0,-5436.0,11458.447,48.61241807398599,11292.0,11615.0,143.1266134022735,80.76153791936848,81.86495630109953
