Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-4024.62,35.79943574974331,-4072.0,-3932.0,11600.31,17.89971787487166,11554.0,11624.0,860.6046871109866,99.79619752236752,100.0
Traditional SA,-3656.238,59.83526849609685,-3858.0,-3474.0,11416.119,29.917634248048426,11325.0,11517.0,37.48786219349131,98.21162250516174,99.07949070887818
