Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-4026.95,35.98518445138222,-4072.0,-3930.0,11601.475,17.992592225691105,11553.0,11624.0,939.1111387009732,99.806219889883,100.0
Traditional SA,-3654.336,62.260927587050936,-3840.0,-3466.0,11415.168,31.130463793525468,11321.0,11508.0,37.4781777006574,98.2034411562285,99.0020646937371
