Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,19176.0,0.0,19176.0,19176.0,0.0,0.0,0,0,137.83350004814565,0.0,0.0
Traditional SA,-646.0,0.0,-646.0,-646.0,9911.0,0.0,9911,9911,1.238000113517046,85.2632484514797,85.2632484514797
