Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-7483.26,48.150310487057084,-7590.0,-7368.0,9990.63,24.075155243528542,9933,10044,31238.614811021835,97.0058258083309,97.52403145936499
Traditional SA,-1370.66,99.06767585847567,-1644.0,-1126.0,6934.33,49.53383792923783,6812,7071,46.593221011571586,67.33012913875133,68.65715117972618
