Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3790.12,56.19666894042742,-3912.0,-3650.0,11483.06,28.09833447021371,11413.0,11544.0,86.80764399468899,98.78750860289057,99.31176875430144
Traditional SA,-2318.62,97.7198833400859,-2568.0,-2058.0,10747.31,48.85994167004295,10617.0,10872.0,8.420380000025034,92.45793186510667,93.53062629043359
