Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,14909.0,652.4591328198264,13712.0,16982.0,2133.5,326.2295664099132,1097.0,2732.0,692.6654659770429,18.354267033723332,23.503097040605642
Traditional SA,9915.6,837.435418405503,7772.0,11960.0,4630.2,418.7177092027515,3608.0,5702.0,5.035828012041748,39.8331039229181,49.053682037164485
