Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3798.84,49.71533365069574,-3918.0,-3688.0,11487.42,24.85766682534787,11432,11547,745.4700450133532,98.82501720578114,99.33757742601514
Traditional SA,-2309.62,92.62686219450597,-2572.0,-2082.0,10742.81,46.31343109725299,10629,10874,4.709017989225686,92.41921885753614,93.54783207157605
