Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-2966.8,69.47344816546821,-3068.0,-2890.0,11071.4,34.73672408273411,11033,11122,847.6659200154245,95.24604267033723,95.68134893324157
Traditional SA,-2344.0,79.61909318750119,-2434.0,-2222.0,10760.0,39.809546593750596,10699,10805,4.512660019099712,92.56710254645562,92.95423262216104
