Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3004.4,163.95316404388177,-3244.0,-2808.0,11090.2,81.97658202194089,10992,11210,786.2720400094986,95.4077770130764,96.43840330350999
Traditional SA,-2343.2,179.42842584161517,-2616.0,-2088.0,10759.6,89.71421292080758,10632,10896,4.340639989823103,92.56366139022711,93.73709566414315
