Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3797.42,47.53381533182456,-3920.0,-3702.0,11486.71,23.76690766591228,11439.0,11548.0,90.76758401934057,98.81890915347557,99.34618031658637
Traditional SA,-2318.54,98.63015968759252,-2628.0,-2074.0,10747.27,49.31507984379625,10625.0,10902.0,4.624324971809983,92.45758774948382,93.78871300757055
