Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3002.26,131.56432799205112,-3294.0,-2676.0,11089.13,65.78216399602556,10926,11235,706.4554679999128,95.39857192016518,96.65347556779078
Traditional SA,-2321.0,84.71198262347541,-2542.0,-2140.0,10748.5,42.355991311737704,10658,10859,4.601160001475364,92.46816930488644,93.41878871300757
