Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,1914.5,426.61883455843815,998.0,3086.0,8630.75,213.30941727921908,8045,9089,915.6572109973058,74.24939779766001,78.19167240192705
Traditional SA,-2330.52,84.75594138466046,-2526.0,-2140.0,10753.26,42.37797069233023,10658,10851,5.059920004568994,92.5091190640055,93.34996558843771
