Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,-3965.148,39.88576307405939,-4072.0,-3856.0,11570.574,19.942881537029702,11516.0,11624.0,917.444357895758,99.54038196834138,100.0
Traditional SA,-3619.19,64.02190172120787,-3798.0,-3422.0,11397.595,32.010950860603934,11299.0,11487.0,39.27016580523923,98.05226256022023,98.82140399174122
