Algorithm,Mean Energy,Std Energy,Min Energy,Max Energy,Mean Cut,Std Cut,Min Cut,Max Cut,Mean Time (ms),Mean Accuracy (%),Max Accuracy (%)
Probit,12913.26,742.5148970896139,11170.0,14704.0,3131.37,371.25744854480695,2236,4003,886.6568160289899,26.93883344803854,34.43737095664143
Traditional SA,-2321.46,94.51046714517922,-2488.0,-2070.0,10748.73,47.25523357258961,10623,10832,4.872031952254474,92.47014796971783,93.18651066758432
